Sardar Patel Institute of Technology and Management, Chitod Bhusawal Highway,
Satyam Educational & Social Welfare Society Group of Institutions, 231/2,Madhya Pradesh,Bhopal,
School of Architecture, Rajendra Nagar,
School of Computer and Electronics, Rajendra Nagar,
Scope College of Engineering, Hoshangabad Road,
S.G.B.M. Institute of Technology & Science, Tahsil Patan Dist. Jabalpur ,
Sha-Shib College of Technology, Bhopal - 462030 ,
Sheheed Narendra Singh Mahavidhya, Bhart Nagar,
Shiv Kumar Singh Institute of Technology and Science, Pithampur Road,
Shree Institute of Science & Technology, Abbas Nagar,
Shreejee Institute of Technology and Management , ,
Shree Sai Institute of Technology, Ratlam 45700 ,
Shri Balaji Institute of Technology & Management, Village Gohchi,
Shri Bherulal Pharmacy Institute, PO kasturbagram Indore - Khandwa Road,
Shri Govindram Seksaria Institute of Technology & Science,Park Road,
Shri Govindram Seksaria Institute of Technology & Science Pharmacy College,Park Road,
Shri G. S. Institute of Technology & Science,Park Road,
Shri Guru Sandipani Institute of Technology & Science, Village-Surasa,
Shri Krishna College Of Pharmacy & Science Nathu Barkheda Road Neel Bad Chouraha,Madhya Pradesh,
Shri Krishna Institute of Technology and Management, Gwalior ,
Shri Ram College of Engineering & Management, A.B. Road,
Shri Ram College of Pharmacy, Railway Station,Gwalior,
Shri Ram College of Technology, Kolar Road,
Shri Ram Group of Institutions, Madhotal,
Shri Ram Institute of Information Technology, NH 3 Banmore,
Shri Ram Institute of Management, Madhotal,
Shri Ram Institute of Pharmacy, Madhotal,
Shri Ram Institute of Science & Technology, Jabalpur ,
Shri Ram Institute of Tech., Near I.T.I.,
Shri Ram Institute of Technology, Madhotal,
Shri Ram Institute of Technology (MCA), Madhotal,
Shri Ram Institute of Technology Pharmacy, Madhotal,
Shri Ram Nath Sigh Institute of Pharmaceutical Science, Setholy,
Shri Ram Nath Singh Instt. Of Pharmacy,Madhya Pradesh,
Shri Ramnath Singh Mahavidyalaya (Pharmacy), Bhind  ,
Shri Ram Pharmacy College, Betul ,
Shri Raojibhai Gokulbhai Patel Gujarati Professional Institute, Near Bombey Hospital ,
Shri Rawatpura Sarkar Institute of Pharmacy, Dagzai NH-75,
Shri Rawatpura Sarkar Institute of Technology, Bhawani Vilas,
Shri Satyasai Instt. of pharmacy Polytechnic, Gandhi Nagar,
Shri Satya Sai Poly. Pharmacy, Oposit Oil Faid Plant,
Shri Vaishnav Institute of Management, Gumasta Nagar,
Shri Vaishnav Institute of Technology & Science, Via Hatod,
Shri Yogindra Sagar Institute of Technology & Science, Mhow Neemach Road,
Smriti College of Pharmaceutical Education, Pipliya Kumar Kakkad,
Sparta Institute of Technology & Management, Vidisha roadBhopal ,
Srajan Institute of Technology Management & Science, Ratlam ,
Sri Aurobindo Institute of Pharmacy, Near MR-10 Crosssing,
Sri Aurobindo Institute of Technology, Highway,Indore,
Sri Dadaji Institute of Technology & Science, Khandwa Dist. East Nimar-450001 ,
Sri Satya Sai College of Engineering, Airport Bypass Road,Bhopal,
Sri Satya Sai College of MCA, Bhopal-Indore Road,
Sri Satya Sai College of Pharmacy, Opp. Oil Fed Plant,
Sri Satya Sai Institute of Pharmaceutical Science, Air Port Bypass Road,
Sri Satya Sai Institute of Science & Technology, Opposite Oil fed Plant,
Sri Satya Sai Pharmacy Research Institute, Indore ,
Sri Satya Sai School of Pharmacy, Bhopal Indore Road,
St. Aloysius Institute of Technology, Jabalpur - 482001 ,
Star Academy of Technology and Management, Sanwar Road,
Sun Institute of Pharmaceutical Education & Research, Lahar,
Surabhi College of Engineering & Technology,Madhya Pradesh,
Surabhi Group of Institution ,Village Gadmura,
Sushila Devi Bansal College of Technology, AB,Indore,
S.V. Polytechnic Mahavidyalaya,Madhya Pradesh,
Swami Vivekanad Institute of Technology, NH 26,
Swami Vivekanad Mahavidyalaya( Pharmacy) Sagar ,Sagar,
Swami Vivekanand College of Engineering, Near Tool Naka,
Swami Vivekanand College Of Pharmacy Barkhedi Kala Neelbad Road,Madhya Pradesh,
Swami Vivekanand College of Pharmacy, neelbad road,
Swami Vivekanand College of Pharmacy, Tool Naka,
Swami Vivekanand College of Science & Technology, PO Suraj Nagar,
Synergy Institute of Technology, Maxi Road,
Takshila Institute of Engineering & Technology, Madan Mahal,
Technocrats Institute of Technology, P.B. No. 24,Bhopal,
Technocrats Institute of Technology (Excellence), PB No. 24,Bhopal,
Technocrats Institute of Technology-MBA, PB No. 24,Bhopal,
Technocrats Institute of Technology (MCA), PB No. 24,
Technocrats Institute of Technology (Pharmacy), Infront of Hathaikheda Dam,
Technocrats Institute of Technology & Science, PB No. 24,Bhopal,
Technocrets Institute of Tech., Anand Nagar,Bhopal,
Teerath Institute Of Science & Tech., Bhojpur Road,
Thakral College of Technology, Raisen Road,
Thakur Shivkumar Singh Memorial Engineering College, Tehsil & District Burhanpur-450223 ,
Tirthankar Anglo Vedic Institute of Technology Education Place, Maharan Pratap, Katni - 483501 ,Madhya Pradesh,Katni,
TIT College, PB No. 24,Bhopal,
TIT College of Pharmacy, Infront of Hathaikheda Dem,Madhya Pradesh,Bhopal,
Transnational Knowledge Society's Group of Institutions, Ralamandal,
Trinity Institute of Technology & Research, Raisen Road,
Truba College of Engineering & Technology, Kailod Kartal,
Truba College of Science & Technology, Bypass Road,
Truba Institute of Engineering & Information Technology, Bhopal-462036 ,
Truba Institute of Pharmacy,Madhya Pradesh,
Truba Institute of Pharmacy,Madhya Pradesh,
Ujjain Engineering College, Ujjain ,
Ujjain Institute of Pharmaceutical Sciences, Dewas Road,
University Institute of Technology, Gandhi Nagar,
University Institute of Technology,Madhya Pradesh,
University Polytechnic,Madhya Pradesh,
Vaishnavi Institute of Technology and Science,P.O. Misrod,
Vedica College of Pharmacy, Bhopal. ,
Vedica Institute of Technology, Airport Bypass,Bhopal,
Vedic Institute of Pharmaceutical Education and Research, Tigadda,Sagar,
Venkteshwar Institute of Technology, Indore - Sanwer Road,
Vidhyapeeth Institute of Science & Technology, Patwari Halka No. 19,Madhya Pradesh,Bhopal,
Vidyasagar Institute of Technology, Aath Meel,
Vidyawati College of Pharmacy, Gwalior ,
Vikrant Institute of Pharmacy, Indore ,
Vikrant Institute of Technology and Management, Behind Veterinary College,
Vikrant Institute of Technology and Management, Chitora Road,
Vindhya Institute of Technology & Science, Amoudha,
Vindhya Institute of Technology & Science, Jabalpur - 482001 ,
Vindhya Institute of Technology & Science, Khandwa Road,
Vivekanand College of Pharmacy, Ratibadd,
VNS Group of Institution, Vidya Vihar,Bhopal,
VNS Group of Institution, Vidya Vihar,Bhopal,
V.N.S.Instt.of Pharmacy, Bhadbhada Rd.Bhopal-462044 ,
Arunachal Community College of Health Sciences ,Papum Pare,
Arunachal Law Academy ,Papum Pare,
DAYING ERING COLLEGE OF TEACHERs EDUCATION,Arunachal Pradesh,
Dera Natung Government College,Arunachal Pradesh,
Don Bosco College, Itanagar ,
Donyi Polo Government College,Arunachal Pradesh,
Doying Gumin College,Arunachal Pradesh,
Government College,Arunachal Pradesh,
GOVERNMENT COLLEGE,Arunachal Pradesh,
GOVERNMENT COLLEGE,Arunachal Pradesh,
Government College Seppa ,East Kameng,
Government College,Arunachal Pradesh,
Hills College of Teacher's Education,Arunachal Pradesh,
Indira Gandhi Government College,Arunachal Pradesh,
Jawaharlal Nehru College Pasighat ,East Siang,
MUDO TAMO MEMORIAL COLLEGE,Arunachal Pradesh,
North East Homeopathic Medical College,Arunachal Pradesh,
Rang Frah Government College,Arunachal Pradesh,
SIANG ROYAL ACADEMY,Arunachal Pradesh,
St. Claret College,Arunachal Pradesh,
St. Francis De Sales College,Arunachal Pradesh,
TADAR TANIANG GOVERNMENT COLLEGE,Arunachal Pradesh,
TT COLLEGE,Arunachal Pradesh,
Wangcha Rajkumar Government College,Arunachal Pradesh,
Abhaya College of Nursing ,Bangalore,
Acharya B M Reddy College of Pharmacy ,Bangalore,
Acharya College of Imaging Technology,Karnataka,
Acharya College of MHA ,Bangalore,
Acharya College of MLT ,Bangalore,
Acharya College of Nursing ,Bangalore,
Acharya Deshbhushan Ayurvedic Medical College ,Belgaum,
Acharya Institute of Physiotherapy ,Bangalore,
Acharya Inst. of Health Sciences ,Bangalore,
Adarsha College Of Nursing ,Bangalore,
Adichunchanagiri College of Nursing ,Mandya,
Adichunchanagiri Institute Of Medical Science,Karnataka,
Adventist College of Nursing ,Bangalore,
AECS Maruthi College of Dental Sciences ,Bangalore,
A E C S Maruthi College of Nursing ,Bangalore,
AECS Pavan College of Nursing ,Kolar,
A J College of Nursing ,Bangalore,
AJ Institute of Dental Sciences ,Dakshina Kannada,
A J Institute of Medical Sciences ,Dakshina Kannada,
A J Inst. of Medical Sciences ,Dakshina Kannada,
A J Inst. of Medical Sciences,Karnataka,
Akkamahadevi College of Nursing ,Bidar,
Akshaya College of Nursing ,Tumkur,
Al-Aameen Fathima College of Nursing ,Bijapur,
Al-Ameen College of Pharmacy ,Bangalore,
AL-Ameen Dental College ,Bijapur,
Al-Ameen Medical College ,Bijapur,
Al-Badar Rural Gulbarga Dental College & Hospital ,Gulbarga,
Al Kareem College of Nursing ,Gulbarga,
ALN Rao Ayurvedic Medical College ,Koppal,
Al Qamar College of Nursing ,Gulbarga,
Alva�s Ayurvedic Medical College ,Dakshina Kannada,
Alva's College of MHA ,Dakshina Kannada,
Alva's College of MLT ,Dakshina Kannada,
Alva's College of Naturopathy & Yogic Sciences ,Dakshina Kannada,
Alva's College of Nursing ,Dakshina Kannada,
Alva�s College of Physiotherapy ,Dakshina Kannada,
Alva�s Homoeopathic Medical College ,Dakshina Kannada,
Ambigara Chowdaiah College of Nurisng ,Bangalore,
Ambika College of Nursing ,Bangalore Rural,
A M E�s Dental College & Hospital ,Raichur,
A. M Shaikh Homoeopathic Medical College ,Belgaum,
Anirudh College of Nursing ,Tumkur,
Aruna College of Nursing ,Tumkur,
ASHRITH COLLEGE OF NURSING,UDUPI ,
Ashwini Ayurvedic Medical College ,Tumkur,
Ashwini Ayurvedic Medical College ,Davanagere,
Ashwini Collge of Nursing ,Tumkur,
Athena College of Nursing ,Dakshina Kannada,
Atreya Ayurvedic Medical College ,Bangalore Rural,
Atreya Ayurvedic Medical College ,Bangalore,
AVK (Adarsha Vidyakendra) College of Nursing ,Bangalore,
AVS Ayurvedic Medical College ,Bijapur,
Ayurveda Mahavidyalaya ,Dharwad,
Banasawadi College of Nursing ,Bangalore,
Bangalore City College of Nursing ,Bangalore,
Bangalore City College of Nursing ,Bangalore,
BANGALORE CITY COLLEGE OF NURSING ,Bangalore,
Bangalore Institute of Dental Sciences & Hospital ,Bangalore,
Bangalore Medical College ,Bangalore,
Bangalore Medical College1 ,Bangalore,
Bangalore Medical College (OTT) ,Bangalore,
Bapuji Ayurvedic Medical College ,Chitradurga,
Bapuji Ayurvedic Medical College Shimoga ,Shimoga,
Bapuji College of Nursing ,Shimoga,
Bapuji College of Nursing ,Davanagere,
Bapuji College of Nursing Davangere ,Davanagere,
Bapuji College of Nursing Shimoga ,Shimoga,
Bapuji College of Pharmacy ,Davanagere,
Bapuji Dental College & Hospital ,Davanagere,
Basaveshwara College of Para Medical Sciences ,Chitradurga,
Basaveshwara College of Pharmacy ,Bidar,
Basaveshwara Medical College & Hospital ,Chitradurga,
Belgaum Institute of Medical Sciences ,Belgaum,
Bellary Institute of Nursing ,Bellary,
B G S Nursing College ,Mysore,
Bhagath College of Nursing ,Bangalore,
Bhagawan Mahaveer Ayurvedic Medical College ,Bagalkot,
Bhagawan Mahaveer Jain College of Nursing ,Bangalore,
Bhagwan Buddha Homoeopathic Medical College & Hospital ,Bangalore,
Bharatesh College of Nursing ,Belgaum,
Bharathesh Homoeopathic Medical College & Hospital ,Belgaum,
Bharathi College of Nursing ,Tumkur,
Bharathi College of Pharmacy ,Mandya,
Bhuvan College of Nursing ,Bangalore,
Bidar Institute of Medical Sciences ,Bidar,
B J R College of Nursing ,Bangalore,
BLDE Association's College of Pharmacy ,Bijapur,
BLDEA's Sri B M Patil College of Nursing ,Bijapur,
B M S Hospital College of Nursing ,Bangalore,
B N M Ayurvedic Medical College ,Bijapur,
B.R.Ambedkar Institute of Para Medical Courses ,Chitradurga,
Brite College Of Nursing ,Bangalore,
BVV Sangha�s Ayurvedic Medical College ,Bagalkot,
BVV Sangha�s S. Nijalingappa Medical College ,Bagalkot,
B V V Sangh's College of Pharmacy ,Bagalkot,
Canara College of Nursing ,Udupi,
Cauvery College of Nursing ,Mysore,
C B Guttal Ayurvedic Medical College ,Dharwad,
Chinai College of Nursing ,Bangalore,
Chinmaya Institute of Nursing ,Bangalore,
Christian College of Nursing ,Bangalore,
City College of MLT ,Dakshina Kannada,
City College of Nursing ,Dakshina Kannada,
C M R College of Nursing ,Bangalore,
CNK COLLEGE OF NURSING,Karnataka,
CNK Reddy College of Pharmacy ,Bangalore,
College of Dental Sciences ,Davanagere,
College of Nursing,Karnataka,
Command Hospital ,Bangalore,
Coorg Institute of Dental Sciences Virajpet ,Kodagu,
D A Pandu Memorial R V Dental College ,Bangalore,
Dayananda Sagar College of Dental Sciences ,Bangalore,
Dayananda Sagar College of Nursing ,Bangalore,
Dayananda Sagar College of Physiotherapy ,Bangalore,
Dayanand sagar College of Pharmacy ,Bangalore,
DGM Ayurvedic Medical College ,Gadag,
Dhanvantari Nursing College ,Bangalore Rural,
Diana College of Nursing ,Bangalore Rural,
Dr. B D Jatti Homoeopathic Medical College,Karnataka,
Dr. B R Ambedkar Institute of Paramedical Science ,Bangalore,
Dr. B R Ambedkar Medical College ,Bangalore,
Dr. B R Ambedkar Medical College1 ,Bangalore,
DR H L THIMMEGOWDA COLLEGE OF PHARMACY,Karnataka,
Dr. John's College of Nursing ,Bangalore,
D.R. Karigowda College of Pharmacy ,Hassan,
Dr. M.V. Shetty College of Physiotherapy ,Dakshina Kannada,
Dr. M V Shetty Institute of Health Sciences ,Dakshina Kannada,
Dr. Shyamala Reddy College of Nursing ,Bangalore,
Dr. Syamala Reddy Dental College ,Bangalore,
East Point College of Pharmacy ,Bangalore,
East west College of Nursing ,Bangalore,
East West College of Pharmacy ,Bangalore,
Eben Ezer College of Nursing ,Bangalore,
ESIC MEDICAL COLLEGE  AND POST GRADUATE INSTITUTE OF MEDICAL SCINECES AND RESEARCH ,Bangalore,
E T C M College of Nursing ,Kolar,
Faith College of Nursing,Karnataka,
Faith Institute of Nursing Sciences` ,Bangalore,
Faran College of Nursing ,Bangalore,
Farooqia College of Pharmacy ,Mysore,
Farooquia Dental College ,Mysore,
Father Mathews College of Nursing ,Bangalore,
Father Muller Homoeopathic Medical College & Hospital ,Dakshina Kannada,
Federal College of Nursing ,Bangalore,
Florence College of Nursing ,Bangalore,
Florence College of Physiotherapy Hennur ,Bangalore,
Florida College of Nursing ,Bangalore,
Frank College of Nursing ,Bangalore,
Fr. Muller College of Physiotherapy ,Dakshina Kannada,
Fr. Muller Medical College ,Dakshina Kannada,
Fr. Muller Medical College_Paramedical ,Dakshina Kannada,
Fr. Muller's College of Nursing ,Dakshina Kannada,
Fr. Muller's Medical College ,Dakshina Kannada,
Fr. Muller�s Medical College ,Dakshina Kannada,
Fr. Muller's Medical College of MLT ,Dakshina Kannada,
Gangothri College of Nursing ,Bangalore,
Garden City College of Nursing ,Bangalore,
Garden City College of Physiotherapy ,Bangalore,
Gautham College of Pharmacy ,Bangalore,
Gayathri College of Nursing ,Bangalore,
Gayathri Devi College of Nursing ,Bangalore,
Gayathri Institute of Nursing Sciences ,Bangalore,
G.J. Surya Nursing College ,Shimoga,
Global College of Nursing ,Bangalore,
Gold Finch College of Nursing ,Bangalore,
Gopala Gowda Shantaveri Memorial College of Nursing ,Mysore,
Goutham College of Nursing ,Bangalore,
Goutham College of Physiotherapy ,Bangalore,
Gouthami College of Nursing ,Bangalore,
Government Ayurvedic Medical College,Karnataka,
Government Ayurvedic Medical College,Karnataka,
Government College of Nursing,Karnataka,
Government College of Nursing,Karnataka,
Government College of Nursing,Karnataka,
Government College of Nursing,Karnataka,
Government College of Pharmacy ,Bangalore,
Government Dental College,Karnataka,
Government Dental College,Karnataka,
Government Homoeopathic Medical College ,Bangalore,
Government Nature Cure and Yoga College ,Mysore,
GOVERNMENT NURSING COLLEGE,Karnataka,
Government Unani Medical College ,Bangalore,
Grameen Ayurvedic Medical College terdal ,Bagalkot,
Green City College of Nursing ,Bangalore Rural,
G R R COLLEGE OF NURSING,Karnataka,
Harsha College of Nursing ,Bangalore Rural,
Hassan Institute of Medical Sciences ,Hassan,
H D Devegowda Co - Operative College of Nursing ,Hassan,
Heardtland College of Nursing ,Bangalore,
Hill Side College of Nursing ,Bangalore,
Hill Side College of Pharmacy ,Bangalore,
Hina College of Nursing ,Bangalore,
Hi � Tech City College of Nursing ,Gulbarga,
HKDE�s Trust Dental College ,Gulbarga,
HKES College of Nursing ,Gulbarga,
HKES College of Pharmacy ,Gulbarga,
HKES Homoeopathic Medical College & Hospital ,Gulbarga,
HKE�s Nijalingappa Institute of Dental ,Gulbarga,
HMS Unani Medical College & Hospital ,Tumkur,
Holdsworth Memorial College Of Nursing ,Mysore,
HOSKOTE MISSION INSTITUTE OF NURSING,Karnataka,
Hosmat College of Nursing ,Bangalore,
Hosmat College of Physiotherapy ,Bangalore,
Hosmat Education Inst. of OTT ,Bangalore,
Hosmat Institute of Medical Sciences ,Bangalore,
Ikon Nursing College ,Bangalore Rural,
Indian Academy College of Nursing ,Bangalore,
Indian College of Nursing ,Bellary,
Indian College of Nursing ,Bangalore,
Indian Institute Ayurvedic Medical College ,Bangalore,
Indian Institute of Ayurvedic Medicine & Research ,Bangalore,
Indian Institute of Nursing ,Bangalore,
Indira College of Nursing ,Dakshina Kannada,
Indira Gandhi College of MLT ,Bangalore,
Indira Gandhi College of Nursing ,Bangalore,
Indira Gandhi Institute of Child Health ,Bangalore,
INSTITUTE OF AEROSPACE MEDICINE,Karnataka,
Institute Of Nephro-Urology Bangalore ,Bangalore,
Jayadeva Inst. of Cardiology ,Bangalore,
JES Mother Teresa College of Nursing ,Bangalore,
J J M Medical College ,Davanagere,
Josco College of Nursing ,Bangalore,
JSS Ayurvedic Medical College ,Mysore,
J S S College of Nursing ,Mysore,
JSS College of Physiotherapy ,Mysore,
J.S.S.Medical College ,Mysore,
Jupiter College of Nursing ,Bangalore,
Kailkere Rukmini Shetty Memorial College of Nursing ,Dakshina Kannada,
Kamala College of Nursing ,Bangalore,
Kamala Krishna Royale Nursing College Cottonpet ,Bangalore,
Kannada Balaga Ayurvedic Medical College ,Belgaum,
Karavali College of Nursing ,Dakshina Kannada,
Karavali College of Pharmacy ,Dakshina Kannada,
Karnataka Ayurvedic Medical College ,Dakshina Kannada,
Karnataka College of Nursing ,Bangalore,
Karnataka College of Pharmacy ,Bidar,
Karnataka College of Pharmacy ,Bangalore,
Karnataka Institute of Medical Sciences ,Dharwad,
